,text,Tipo
1073,Llegaron 500 mil dosis de vacunas Sputnik V provenientes de Moscú. Nuestra gratitud al Presidente Vladimir Putin y al Canciller Serguéi Lavrov. https://t.co/DCxm5OBqvU,Positivo
1074,Llegaron 870 mil vacunas AstraZeneca producidas por Serum Institute en la India. Agradecemos especialmente el apoyo del Gobierno de la India por las facilidades otorgadas para hacerlo posible. Nuestra gratitud. https://t.co/YKTgKTLQPG,Positivo
1075,"Llegaron las 200 mil dosis de la vacuna Sinovac desde Hong Kong. A partir de hoy México estará aplicando vacunas Pfizer, AstraZeneca y Sinovac.  Llegarán en total 10 millones de dosis de esta vacuna en las semanas siguientes. https://t.co/qDUZPemPGd",Positivo
1076,"Llegó a las 4:30 am el cargamento de sustancia activa proveniente de Buenos Aires ( mAbxcience) para envasado de 6 millones de dosis de la vacuna AztraZeneca con destino al laboratorio Liomont, Estado de México. Avanza conforme a lo planeado el acuerdo entre México y Argentina. https://t.co/el988IuUIF",Positivo
1077,Llegó el millón de dosis de la vacuna Sinovac conforme a lo previsto. https://t.co/mSbgaCoY3o,Positivo
1078,Llegó un millón de vacunas Sinovac procedentes de Hong Kong conforme a lo previsto. https://t.co/TWj7VMHFGU,Positivo
1080,"Lo dicen los pendejos que han vacunado en seis semanas a la misma cantidad de personas que Chile vacunó en un día y medio.

No me hagan reír. https://t.co/ZZ3Nc45Am9",Negativo
1081,"Lo ocurrido en la Escuela Médico Naval va a tener consecuencias.
Es obvio que la decisión de vacunar a médicos privados surgió de algún médico oficial con autoridad (y criterio).
@HLGatell está furioso y seguramente se emitirá una orden oficial para que esto no vuelva ocurrir.",Negativo
1083,Lo que es tener vacunas. Y organización. https://t.co/RHJAuMZgBI,Negativo
1084,"Lo siento @ferbelaunzaran pero en esta ocasión usted está completamente equivocado,aquí dejo el sustento👇de que la dama sí desacreditó con todas sus letras la vacuna💉así que en esta ocasión usted pierde la partida de ajedrez y el @HLGatell gana al tener la razón🥼✍️

#Veracidad https://t.co/68bauFbReh https://t.co/YxAHuek1qR",Positivo
1085,"Lo único que les salió bien con las vacunas, fue el simulacro... lo demás pal perro.",Negativo
1087,"López y sus esbirros no se cansan de politizar con la pandemia y la vacuna, solo les falta un programa social que se llame ""NACOvid”, solo se vacuna a los afiliados a Morena.",Negativo
1089,"Los avances de la vacunación. 

Hasta ahora llevan la mitad, en cada mes, de lo que prometieron. https://t.co/FXUqdeMExt",Negativo
1094,"Los ensayos clínicos de las vacunas cubanas marchan bien. La reunión con científicos que trabajan los cuatro candidatos vacunales: Soberana 01, Soberana 02, Abdala y Mambisa, resultó muy estimulante. #CubaViva #CubaSalvaVidas #SomosCuba https://t.co/IqxIa16oBR",Positivo
1096,"Los llamados Servidores de la Nación repiten el discurso polarizante de @lopezobrador_ y de sus jefes en el uso electoral de vacunas contra el #COVID19. 

El pueblo “bueno” es la “prole”, contra los “ricos”. Para esta obtusa visión, ell@s deciden quién tiene derecho a la vacuna. https://t.co/5frjhUmGda",Negativo
1097,"Los números lo dicen todo - vacunas aplicadas el día 5 de febrero del 2021: 

- Estados Unidos - 1,300,000.
-México - 3,706.
 
La ineptitud, la mentira y la simulación cuestan vidas, miles de vidas! 

#MorenaNoSabe",Negativo
1101,"Los reporteros y sus preguntas: ¿Dicen que AMLO ya se vacunó?

 Están igual que esos que dicen que @lopezobrador_  no está enfermo 🙄🙄 pura prensa basura.

¿Qué tendrán en la cabeza ? https://t.co/wtyUCoa47Q",Positivo
1103,"Los tres tipos de vacunas que se están aplicando en México: Pfizer, AstraZeneca y SputnikV https://t.co/tAdNs0e5Eh",Positivo
1105,Lupita D’Alessio se lanza contra AMLO tras no alcanzar vacuna contra COVID-19 en Cancún https://t.co/LDW7tIuzd2 https://t.co/XzQBLbvDcE,Negativo
1106,Lupita D’Alessio se lanza contra AMLO tras no alcanzar vacuna contra COVID-19 en Cancún y responsabilizó al gobierno por la desorganización en la aplicación de la dosis https://t.co/SE7V3zVre5 https://t.co/QiiH4ov5gc,Negativo
1108,"Mañana inicia el Programa Nacional de Vacunación para adultos de 60 años y más con apellidos paternos que empiezan con A y B en la @Alcaldia_Coy y @TlalpanAl.

El horario será de 9am a 16hrs. 

Les recuerdo llegar desayunados y con ropa cómoda.
 
Más info:
https://t.co/pckU3UIErn https://t.co/UGjZrRvgQq",Positivo
1110,"Mañana iniciaremos vacunación para adultos mayores de 60 años en las alcaldías La Magdalena Contreras, Milpa Alta y Cuajimalpa.

Para conocer la unidad de vacunación más cercana a tu domicilio, visita la página https://t.co/3I9PxuutB7 o llama a @locatel_mx al 56581111",Positivo
1112,"Mañana presentaré un punto de acuerdo en el Senado con el fin de exhortar a la @SSalud_mx para que con carácter urgente y prioritario se aplique la vacuna contra la COVID-19 a todo el personal de salud de los sectores público y privado, antes que a los maestros de escuelas.",Negativo
1114,Marcelotzin habrá ido con mariachis a recibir la vacunas que le mendigaron a  Biden?,Negativo
1115,"Martha Lucía Micher  

Senadora de Morena por Guanajuato/ Oficina: 5553453000 Ext. 3922

No quiere que pase mi exhorto urgente y prioritario para vacunar contra COVID al personal de salud de México https://t.co/GKlETjoY1s",Negativo
1116,"Más de 200 mil fallecidos y el dr. Muerte despotricando vs los medios , no hubo pruebas ni vacunas, pero si medicamentos costosos para los políticos contagiados https://t.co/0d2q0h6h7R",Negativo
1120,"Me citaron a las 15:00 ya una integrante de la brigada de participación ciudadana de la CDMX tomó mis datos. Ya me van a pasar al sitio donde se vacuna. Emociona ver a tantas y tantos adultos mayores -como yo- a los que la vida, en estos tiempos aciagos, les tiende la mano. https://t.co/NmkKjrEJaH",Positivo
1121,"Me confirma Pedro Zenteno, Director de BIRMEX, que las vacunas Sputnik V están ya en vuelo a la CDMX. Llegarán a las 23 horas, son 200 mil. Es el primer envío desde Moscú luego de la conversación de los presidentes López Obrador y Vladimir Putin.",Positivo
1122,"Me consultan si es veraz que hay un acuerdo de vacunas con EU en seguimiento a la conversación entre los Presidentes López Obrador y Biden. Sí, es correcta la información. Mañana a las 9 am les doy los detalles porque todavía estamos trabajando en ello. Buenas noticias!",Positivo
1125,"Me da confianza que avance, de acuerdo a lo previsto, la vacunación de todos los adultos mayores. En este mes terminaremos de aplicar la primera dosis, cuando menos. Con ello, según los médicos, es posible reducir la mortalidad por #COVID19 en un 80 %. https://t.co/Dx8aQpLEfA",Positivo
1126,"Me da mucho gusto saber que @lopezobrador_ participo hoy en la reunión de evaluación de la pandemia y la campaña de vacunación. Les envío a el y a @BeatrizGMuller un abrazo fuerte, fraterno y cariñoso esta noche de lunes; estoy y estaré con el por la transformación de Mexico.",Positivo
1127,"Me dicen que @alitomorenoc, @MarkoCortes, @Jesus_ZambranoG y  @MarcoAMena fueron por su vacuna a Tlaxcala. Les dijeron que la segunda dosis será el primer domingo de junio de 2021. Pero si no hemos recibido la primera -dijeron en coro-, claro que si, fue en julio de 2018.",Positivo
1128,Me dirijo a ustedes para informar acerca del inicio de vacunación en 3 municipios de Tabasco https://t.co/eV2tIfavMs,Positivo
1129,Me inscribió desde hace un tiempo mi hija @nybarrak en la página de la campaña de vacunación. Hace unos días ingreso mi CURP a la misma. Hoy me citaron a las 15:00 en el Campo Marte para vacunarme. Ya me pego una vez -y muy duro- ese maldito bicho. La vacuna es vida.,Positivo
1130,"Me llegó una notificación de la farmacia de un súper al que voy, que pronto tendrán la vacuna contra el #Covid19 
Y luego me atacan por criticar al gobierno de López desde EU, pero shingado de verdad me da muchísimo coraje que le valga moder la vida de los mexicanos. https://t.co/G9A8nJ4k3W",Negativo
1132,"Me siento reconfortado, al pensar que mi dosis de vacuna se va a pagar con el dinero que ya no le dan a Loret de mola, Joaquín López dóriga, Pascal, Ciro Gómez Leyva y demás prensa sicaria y rabiosa. Feliz por los mexicanos que recibirán tan ansiada  dosis, sin ningún costo.",Positivo
1143,"Mesa de Análisis en @latinus_us. Temas: la soberbia del presidente ante las mujeres, qué hacer con la Auditoría, la tragedia de vacunas y pandemia. #Imperdible https://t.co/MkfzXxWc0t",Negativo
1145,México agradece al Gobierno del Presidente Biden su autorización a AstraZeneca para enviar 2.7 millones de dosis de vacunas fabricadas por esa empresa a nuestro país. Es un respaldo muy significativo en un momento crítico que da cuenta de la estrecha cooperación de ambas naciones,Positivo
1146,"México apuesta por una distribución más equitativa de las vacunas contra el #COVID19, el acaparamiento a nivel internacional es inaceptable. 

La salud es un derecho humano, no un privilegio. https://t.co/lPqGXGo3Nl",Positivo
1147,"México denuncia la distribución inequitativa de vacunas contra el #COVID19 en el mundo.

▶️ Consulta la participación completa del canciller Ebrard ante el Consejo de Seguridad de la ONU 🇺🇳. https://t.co/PIfU2pMIkf",Positivo
1148,"México es mágico hasta cuando esperas en la fila de las vacunas 

#QuéImporta por @ImagenTVMex https://t.co/pfM4JVF5aH",Negativo
1150,"México está a la vanguardia mundial de la estrategia de vacunación con la llegada de 500 mil dosis de la vacuna @sputnikvaccine el día de hoy. 

Hemos ido varios pasos adelante, aunque se enojen los conservadores. 😎

👇🏼👇🏼👇🏼
https://t.co/dHfVzJuBi9",Positivo
1151,"México fue el primer país latinoamericano en empezar su campaña de vacunación contra COVID-19. Menos de tres meses después, va en octavo lugar regional, superado por países grandes y chicos, urbanos y rurales, más desarrollados y menos desarrollados.

Son unos ultra incompetentes https://t.co/yjRyuhxhCr",Negativo
1153,"México ha hecho su parte, estamos en manos de los procesos mundiales de fabricación y distribución de la vacuna. El 2020 realmente se alejará hasta que la vacunación avance. Los primeros meses de 2021 se van a parecer mucho a 2020, con la diferencia que hay ya solución en marcha.",Positivo
1154,"México ha logrado acuerdo por 22 millones adicionales de dosis de vacunas para marzo-julio. Gracias China, Sinovac y Sinopharm!!! https://t.co/dPRi6G1O5C",Positivo
1155,"México ha vacunado a la misma cantidad de gente en 61 días que la que Estados Unidos vacunó solo el día de hoy. 

Pero sigan emocionados por la visita del argentino... 🙄🤦🏻‍♂️",Negativo
1156,"México le pide vacunas anticovid a EEUU, que presiona a México para que cierre su frontera con Guatemala. México anuncia que la cerrará y EEUU informa que le  prestará vacunas a México. @lopezobrador_ pasó de entregarse de Donald Trump a Joe Biden.
https://t.co/yYYDl5YvxM",Negativo
1159,"México propone al Consejo de Seguridad de la ONU tomar las medidas para que cese el acaparamiento de vacunas, esa  injusticia es el principal riesgo a la paz y a la seguridad de la humanidad. Garantizar el acceso universal a las vacunas es el único camino para vencer la pandemia.",Positivo
1161,México reconoce el apoyo del Gobierno de la República Popular China y agradece a CansinoBio por el puntual envío de la sustancia activa para envasar dos millones de dosis de la vacuna desarrollada por esa empresa y autorizada por la COFEPRIS. Nuestra gratitud siempre. https://t.co/0HrCyQ72fm,Positivo
1162,México reconoce la decisión de la Unión Europea de facilitar los envíos de vacunas contra covid-19 a nuestro país y a la Comunidad de Estados Latinoamericanos y Caribeños. https://t.co/Eqe4925yXP,Positivo
1163,"México sí está en la lista de países con pre-compras de la vacuna COVID.
Con esto se desmiente el embuste de que el gobierno no compró vacuna. Sí lo hizo. https://t.co/QvGOuRD3MO vía @elsabuesoap",Positivo
1164,"México sigue sin plan de vacunación: solo hemos visto múltiples versiones de láminas de PowerPoint.
 
El proceso que hoy arrancó es un claro ejemplo de la absoluta falta de planeación y de las nulas capacidades gubernamentales para llevar a cabo una logística adecuada. 
Abro 🧵:",Negativo
1168,"México ya cuenta con mas 12 millones de vacunas que serán aplicadas en los próximos días. El objetivo es vacunar a los 15 millones 700 mil adultos mayores antes de que termine abril. La vacuna es gratuita. En estos días de guardar hay que cuidarse, no bajemos la guardia. https://t.co/DU4AV7AnF6",Positivo
1169,"Mezcaluquis para festejar la primera dosis de la vacuna de mi viejita. 
🥃😊",Positivo
1170,"Mi exhorto urgente y prioritario para que reciba vacuna COVID todo el personal de salud público y privado, antes que los maestros, está detenido en la Comisión de Salud. 
Ahí lo van a congelar los senadores de Morena para beneficio de sus intereses políticos personales.",Negativo
1171,Mi madre ya recibió la primera dosis de vacuna contra covid-19. ¡Gracias Presidente AMLO!,Positivo
1172,Mi presidente acaba de informar que van con todo el personal posible de Marina y fuerzas armadas para vacunar rapidito con los 4 millones de vacunas que hay actualmente Más los 2 millones 700mil que llegan el domingo https://t.co/cLstjggBVL,Positivo
1173,"Mi querida @Viri_Rios, por favor avísale a AMLO que somos de los países que más vacunas hemos comprado, aunque las vacunas estén en un excel pero avísale.

No ves que le anda mendigando vacunas a Biden.",Negativo
1175,"Mienten con impunidad y facilidad. La vacuna rusa funciona tanto como la de Pfizer, Moderna, Oxford y todas las que se vayan sumando. 

La evidencia que realmente no existe, es la de que McArio alguna vez haya dicho la verdad. https://t.co/CT1I8JeB8y",Positivo
1179,"Mientras tanto los ""siervos de la nación"" trabajando a marchas forzada para la compra de votos, utilizando el pretexto de la vacuna en Metepec, Edo. de México @TEPJF_informa 
FiscalíaElectoral_Mex
@FiscaliaElecMx
@INEEmx https://t.co/zRVvG04fNo",Negativo
1181,Millón y medio de dosis de la vacuna de AstraZeneca en ruta para su aplicación en diversas entidades federativas esta semana. Agradecemos el apoyo del Presidente Biden para lograrlo. https://t.co/rLr43y1SVF,Positivo
1182,"Millones de dosis pueden estar compradas, comprometidas o apalabradas con una multiplicidad de proveedores, pero no están disponibles para la vacunación de la población mexicana.

Eso es lo único que importa. Todo lo demás es ruido",Negativo
1183,Mis abuelos ya recibieron la primera dosis de la vacuna. 🥰,Positivo
1184,"Mis colegas vacunados, eso me alegra chingos. 

Recordatorio: las vacunas se pagan con los impuestos que la mayoría pagamos y en este caso aportación de la IP.

NO se le debe nada a ningún partido político. 

Y el gobierno? Esa es su chamba. 

#VacunaCOVID19",Negativo
1189,"Morena hace el mismo fraude para engañar electores.

En 2018 @lopezobrador_ aseguró que darían la mitad del financiamiento público para los damnificados.

Mintió, no dieron un peso de sus prerrogativas.

Ahora afirma que lo darán para comprar vacunas.

Tampoco han dado un peso.",Negativo
1190,"Morena haciendo campaña con las vacunas. 

Eso sí, muy atentos los servidores de la Nación y pidiendo la credencial de elector. https://t.co/Bea6mCGwBP",Negativo
1191,"Morena no ha devuelto ni un solo peso de sus prerrogativas para la compra de vacunas, con lo que confirmamos que es un partido mentiroso y deshonesto, que ha engañado a las y los mexicanos sobre el proceso de vacunación.
#MorenaMiente https://t.co/Mr4WwF3gXF",Negativo
1192,"Morena no pide desafuero para legisladores por enriquecimiento inexplicable, abuso sexual, nexos con grupos armados, conflicto de interés, etc.

Lo pide para mí, por exigir al gobierno información y calidad en la compra de vacunas COVID.

El mundo al revés.",Negativo
1193,"Morena se hace cabeza dura y oídos sordos ante la población pero insisto:

👉🏻 Que se vacune a todo el personal de salud antes que a los maestros.

Presentaré excitativa para que Comisión de Salud dictamine mi punto de acuerdo como urgente y prioritario.

 https://t.co/IGJvrTr5v5",Negativo
1194,"Morena utiliza las vacunas con fines electorales. Aquí una muestra.

Un candidato a gobernador, rival del partido de @Jaime_BonillaV, ofreció un estadio como sede de vacunación. Por lo que Bonilla rechazó la oferta y aprovechó para atacarlo.

Quieren el reflector para ellos solos https://t.co/aCGGcjN1jg",Negativo
1195,"Mucha “hermandad” con Bolivia, Cuba y Venezuela pero ¿a qué país recurre el gobierno mexicano cuando necesita vacunas?",Negativo
1196,Muchas gracias a tod@s los que participan en el Programa de Vacunación. Ya llevamos vacunados el 23% de los adultos mayores de la CdMx. Aquí visitando la Arena Ciudad de México en Azcapotzalco. Gracias por la coordinación a Cristina Cruz delegada de programas de @GobiernoMX https://t.co/KDxEKfOAsB,Positivo
1198,"Muchos médicos en México siguen sin ser vacunados contra COVID 19; es impostergable la vacuna para todos pues su vida está en juego. Dividirlos en médicos que atienden pacientes con covid 19 y médicos que no los atienden, no tiene sentido. https://t.co/XMHEzhLLC5",Negativo
1205,"Ni hablar, @brozoxmiswebs y @CarlosLoret sí están bateando arriba de 300.

Vean y escuchen su buena charla en el diamante.

Dense su media hora, vale la pena👇

Enfermedad de AMLO, su recuperación, vacunas, opacidad, candidaturas y más.

vía @latinus_us 

https://t.co/S4Ytf4A5KX",Negativo
1207,"Ni misión cumplida, ni vacunas. Es la realidad. Un fracaso.

De 85 países que iniciaron vacunación, #México está en el 74 y en el 5 de 9 en América Latina. 

#AMLO lo sabe. Quiere detener las críticas con lo que sabe hacer: mañanera el domingo.

Hay más estampitas que vacunas.",Negativo
1209,"Ninguna autoridad ha intervenido de manera tan groseramente parcial e ilegal en el proceso electoral como el presidente @lopezobrador_.

Ni siquiera tuvo reparo en hacer proselitismo con la vacuna.

Y sin embargo convocó a gobernadores a un pacto por la democracia.

¡Cinicazo!",Negativo
1211,"No bajar la guardia es evitar fiestas y reuniones con amigos y familiares que no vivan en la misma casa.

Ya falta poco, el Programa Nacional de Vacunación avanza, pero todavía no es tiempo de hacer o asistir a fiestas.

Sigamos así.
#CDMXSinBajarLaGuardia",Positivo
1214,"No conocer tu derecho constitucional a la salud te hace creer que:

1. Eres muy afortunado si te toca una vacuna en México
2. Debes agradecer un “buen trato”
3. El gobierno te la da “gratis”
4. Debes esperar sin reclamar hasta que “te toque”
5. Es normal que sea un desastre total",Negativo
1215,"No conozco, no creo, no imagino a mandatario más cínico que @lopezobrador_.

Sus programas sociales descaradamente clientelares, usa vacunación con fines electorales, somete al TEPJF para hacer campaña diario.

Pero pide a gobernadores que no se metan.

No tiene ni tantita madre.",Negativo
1216,"No es casualidad que #México sea el primer país en América Latina en tener acceso a la vacuna. Es un esfuerzo del @GobiernoMX que ha trabajado haciendo alianzas con los principales laboratorios.

Entrevista con Carlos Marín en @mileniotv",Positivo
1217,"No es casualidad que 🇨🇳 envíe el cargamento más grande de vacunas a 🇲🇽.
Un millón de dosis de Sinovac.
Hechos son amores y no buenas razones.",Positivo
1218,"No es lo mismo UN ERROR de la voluntaria del @imss en una vacuna a 👇🏼
‼️MILES de dosis de agua destilada a niños en Veracruz y MILES de pruebas falsas de VIH‼️durante los gobiernos de Javier Duarte y Fidel Herrera. https://t.co/uo5E14Xa5I",Positivo
1220,"No es su culpa que las grandes potencias acaparen las dosis. Su culpa es generar una expectativa falsa entre la gente. Eso es manipular, jugar electoralmente con la esperanza y el miedo de la población. ⁦@Univ_Opinion⁩  ⁦@El_Universal_Mx⁩  https://t.co/id7R6MmqcQ",Negativo
1223,No han pasado ni 60 días y Biden ya logró lo que dijo ocurriría a los 100 días: en EUA se han puesto 100 millones de vacunas. 100 millones. Wow. Eso es prometer y cumplir y saber en donde vale la pena invertir el dinero del Estado.,Positivo
1226,No hay peor vacuna que la que no se pone. Punto.,Positivo
1229,"No hay vacunas, no hay camas, esto es una tragedia auspiciada desde la torpeza de la 4T.",Negativo
1230,"No importa si AMLO regala la gasolina, me vacuna, me condona impuestos o me chupa un 🥚.

Jamás votaría por Morena ☝️😌",Negativo
1231,"No mentir , No robar y No traicionar , pues Ya Mintieron, Ya Robaron y hoy con las vacunas , Ya traicionaron al Pueblo . Tardaron 12 años en llegar , y solo en fracasar .",Negativo
1234,"No saben el coraje que me da ver a maravillosos médicos de sector salud privado, varios amigos míos, aquí. Rogando a un gobierno miserable y resentido para que les pongan la vacuna que les toca por derecho, por justicia, por humanidad.

Morena no es lo que necesita nuestro México https://t.co/gWfzVeSIxB",Negativo
1238,"No señores fachos, no es Vacuna Electoral, es dignidad, igualdad y amor por México.  
¡Levanta la mano si estás agradecido con AMLO de que la vacuna sea universal y gratuita!🙋🏾‍♂️
#AmloElMejorPresidenteDelMundo
#VacunaUniversalYGratuita https://t.co/i7G3KjbLCF",Positivo
1239,"No surprises here. 
Los siervos de la Nación hacen exactamente el trabajo para el que fueron reclutados: operadores políticos convertidos en comisarios del régimen. 
En el audio, la sierva pide aplausos para el presidente.
Ese es el mensaje: “el mesías te da las vacunas”. https://t.co/f3MEI2E8Pq",Negativo
1240,No tiene madre el alcalde Víctor Romo. Sigue haciendo campaña con las vacunas. Ni tenia nada que hacer ahí ni informar. Es un programa federal. Pero el está en campaña y le vale madre. @INEMexico https://t.co/6oYm1L1R2k,Negativo
1241,"No tienen vacunas, pero Canadá suspende la vacunación de AstraZeneca para menores de 55 años. Absurdo.  https://t.co/t860MgeMoK",Negativo
1243,"Nooooo Anzinaaa Nooo ANLOOOOOOOO ! 😱😱😱😱
Cómo vamos a recibir vacunas de Biden,que van a decir los opositores y conservas? 🥴😭
#AmloLiderMundial https://t.co/9EmFzQ6evu",Negativo
1244,"Nos acaban de comunicar que el próximo lote de vacunas de #Pfizer, que llegará mañana a nuestro país, acaba de ser embarcado en Bélgica.",Positivo
1245,"Nos cacarearon hasta el cansancio que México era punta de lanza en cuanto a compra y aplicación de vacunas. Llevaron mariachis y echaron cohetes para recibirlas..

Otro engaño, México es lugar 43 entre 51 países en avance de la inmunización.

#GATOXLIEBRE
https://t.co/3Hy7wlncme https://t.co/SRyhD0wmWT",Negativo
1246,"Nos cacarearon hasta el cansancio que México era punta lanza en cuanto a compra y aplicación de vacunas. Llevaron mariachis y echaron cohetes para recibir al primer embarque.

Otro engaño, México es lugar 43 entre 51 países en avance de la inmunización. https://t.co/ybaXPA42Wf",Negativo
1247,"Nos da mucho gusto que sigan llegando vacunas contra el #COVID19 para personas con más de 60 años del AMG que es, por su densidad poblacional, la de mayor riesgo de contagios, pero, una vez más, le pedimos al Gobierno de México no olvidar al personal de salud.",Negativo
1249,"Nuestro propósito es garantizar la distribución de vacunas de forma equitativa, universal y evitar acaparamiento. Conferencia matutina. https://t.co/c9PxEPp3DI",Positivo
1251,"Obvio.

Si pudieron rifar un avión sin rifarlo.

Registrar para la vacunación sin usar el registro.

Claramente iban a retirar una candidatura sin retirarla.

Las soluciones de Schrödinger. https://t.co/UmGxIrSKEl",Negativo
1252,"Ohhhh que la... 🙄
👉Alianza Federalista dice que anuncio de AMLO para comprar vacunas; llegó 'tarde'

https://t.co/399gN1U5NS",Positivo
1253,"Oiga presidente @lopezobrador_, usted presumía haber recibido dosis antes que cualquier otro país de AL.

Pero hoy, mientras Chile es primer lugar mundial en vacunas aplicadas, México ni siquiera aparece en el cuadro.

La diferencia es que allá no hacen proselitismo con la vacuna https://t.co/wNlqtUQ3MJ",Negativo
1254,"Oiga, ⁦@lopezobrador_⁩, si ya se acabó la corrupción, ¿cómo le llama a esto?👇 

[Video] Filtran chat que revela desvío de vacunas de subdelegada Bienestar en Oaxaca para “servidores de la nación” (nota de Jaime Guerrero) https://t.co/06gYyCKWJQ https://t.co/PM1X3SmjC7",Negativo
1255,"Oigan, ¿y los 120 millones de vacunas? https://t.co/Xafhugjmu0",Negativo
1261,"Otro México!
Sin privilegios, el srio. de salud, sin saltarse la fila, recibe  La vacuna Astra zeneka.
Nunca antes visto.
Lamentable que esto tan  natural, nos sorprenda.
Si que estaban descompuestas las cosas;  los funcionarios parecían príncipes.
Que se haga normal lo normal. https://t.co/eqZQP26JW2",Positivo
1264,Países en el mundo donde obligan a los médicos que atienden #Covid a abandonar a sus enfermos en sus hospitales un día completo y mandarlos a vacunarse esperando horas frente a una estación militar en lugar de llevarles la vacuna a los HOSPITALES 🤦🏻‍♂️ https://t.co/pHLfi5jFcm,Negativo
1265,"Pandemia fuera de control, estrategia de vacunación desastrosa y caída económica como no se había visto en casi 90 años. No, el país no va bien. Mi artículo hoy en @El_Universal_Mx: https://t.co/SMLeP2JChA",Negativo
1266,"Para agilizar velocidad de vacunación, fuerzas armadas participarán más activamente en brigadas. Hay 4 millones de vacunas disponibles, y la próxima semana llegarán de Estados Unidos, 2.7 millones de dosis de AstraZeneca. Pronto se rebasarán los 10 millones de dosis aplicadas. 🇲🇽",Positivo
1268,"Para demostrar que las vacunas tibias no perdieron su eficacia —como afirma el Presidente—, el gabinete completo debiera vacunarse con ellas. Y listo.",Negativo
1271,"Para los imbéciles que nunca faltan. No me quejo por mi vacuna, que todavía no me toca. Me parece indignante el maltrato a las personas de la tercera edad. Y deplorable la capacidad de sumisión de tantos otros.",Negativo
1272,"Para que veas qué tan atrasado va el gobierno en el plan de vacunación, te presentamos el vacunómetro. Lo actualizaremos todos los días! https://t.co/5LWqDHpTso",Positivo
1273,"Para ti Chente , la vacuna es gratis... es más te mandamos al Bronco para que te vacune de firma inmediata !! 😁🤭
#EsUnHonorEstarConObrador https://t.co/qMqRvs4xZT",Positivo
1274,"Parece mentira pero un detalle aparentemente no considerado, en su no-estrategia de vacunación es el de las jeringas.  
174 millones de jeringas, de acuerdo a las cifras de Marcelo. 
Si no se tienen autorizados los registros de las jeringas, pueden rodar cabezas en @COFEPRIS",Negativo
1275,"Participamos en la reunión mini ministerial de la @OMC_es en la que se analizan los temas de la agenda para el 2021. Se resalta la importancia del comercio  y cooperación en lograr vacuna para todos, y así apoyar la reactivación económica en el contexto de la pandemia. https://t.co/1nN2h8jKlU",Positivo
1276,"Pemex con pérdidas millonarias; 

El IMSS sin medicinas;

México sin comprar una vacuna anti COVID; 

Regalando dinero a los Ninis;

Es un lujo tener a reverendo idiota dirigiendo al país como si nos sobrara el dinero. 

#AMLOLujoDePresidente",Negativo
1278,Pero no pueden vacunar médicos y personal de salud? Son una panda de criminales!! https://t.co/2SOXSCtMMl,Negativo
1279,"Pero no quieren vacunar al personal médico de los hospitales privados. De verdad que no tienen madre👇

“Se acabaron los privilegios” #AsiHabloPejetustra 

Vacunan a burócrata de la Conade; es amiga de Ana Guevara

https://t.co/L0qxe1D5FI 

vía @proceso",Negativo
1288,Pfizer no es la única vacuna en el mercado y el gobierno dijo desde hace meses que tenía contratos ya hechos con otras farmacéuticas. ¿Donde están? ¿Cuando se compraron? ¿Cuantas se compraron? Cada noche juegan con las cifras y cambian la narrativa.,Negativo
1291,"Pfizer reanudará sus envíos semanales este 15 de febrero con 499 mil vacunas y completará 34.4 millones en 2021. En las próximas semanas se recibirán 2 millones de vacunas AstraZeneca de la India, además de Sputnik de Rusia. El Plan Nacional de Vacunación del @GobiernoMX avanza. https://t.co/k9yJGdJW6Y",Positivo
1295,"Piden disculpas los @MorenaSenadores a Rusia por que México ha puesto en evidencia que su vacuna NO cumple los requisitos sanitarios que marcan los estándares internacionales.

Y festejan el único aval que tiene la vacuna rusa... el de Rusia.

Perversos, mentirosos y arrastrados. https://t.co/gHoVvoY3QS",Negativo
1296,"Platicando con una adolescente sobre que López llamó acaparador a USA y como de forma pasiva agresiva les mendiga vacunas, dice:

— ¿Eso dice el presidente de México a USA?... al menos nadie toma en serio a México, sino eso sería alarmante.

Solté carcajada, después silencio 😐",Negativo
1297,"Pobre México, tan lejos de la vacuna del COVID y tan cerca de las elecciones.",Negativo
1298,"Pobre, Epigmenio, lo que tiene que hacer por la condonación de impuestos y un préstamo de 150 millones.

Que la CIA hizo el montaje de la falsa vacunación, dice.

El régimen autoritario y corrupto de @lopezobrador_ los lleva a perder el miedo al ridículo.

🤣😂🤣 https://t.co/MA4DDhoabc",Negativo
1299,"Pocas cosas expresan de mejor manera la podredumbre moral del gobierno de @lopezobrador_ como la discriminación del personal médico de hospitales privados, negándoles la vacuna.

Arbitrariedad criminal y farsa ideológica.

¿Ya olvidó AMLO que le salvaron la vida en Medica Sur?",Negativo
1300,"Pocas cosas tan tristes como inscribir a nuestros papás en una página que no existe para una vacuna que todavía no llega.

“No jueguen con la esperanza de la gente”, bien les dijo Brozo.",Negativo
1301,"Poco a poco todo vuelve a la normalidad 😉😘 Obviamente porqué el gobierno de Biden si compró vacunas, y no tiene la necesidad de andar limosneando ayuda 🤷 https://t.co/0lryvUg6wQ",Negativo
1302,"Por exigir información y vacunas de primera calidad, el gobierno me difama.

Qué bajo, qué sucio y qué corrupto es el régimen de Morena. https://t.co/esuJT5chrM",Negativo
1303,Por instrucciones del Presidente de la República estamos en  negociaciones para iniciar cuanto antes en México fase 3 de vacunas contra Covid19 para los menores de edad. Pronto daremos detalle de los avances.,Positivo
